CUSTOMERID,CUSTOMER_TYPE,CATEGORYID,CATNAME,CRD_PURPOSE,CRD_CLASSIFICATION,CRLIMIT,BRNAME,DEALER_NAME,PRINTAMT,Down_payment%,ntransaction_l12m,MARTIAL_STATUS,nopen_account,nclose_account,state,Age,good_bad,Duration
245952.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",649138.32,10.0,8.0,Unknown,1.0,0.0,12,43.0,1,36.0
1701812.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",512632.66,20.0,4.0,Unknown,1.0,0.0,12,33.0,1,60.0
275068.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6986000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",684354.31,30.0,6.0,Unknown,1.0,0.0,6,32.0,1,24.0
983943.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,9.0,Unknown,1.0,0.0,12,42.0,1,60.0
2758411.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17700000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",720742.79,40.0,6.0,Unknown,1.0,0.0,12,34.0,1,60.0
2713923.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18810000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",765941.92,10.0,6.0,Single,1.0,0.0,12,31.0,1,60.0
2246858.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,11800000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",480495.2,60.0,6.0,Unknown,1.0,0.0,12,27.0,1,60.0
2757147.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",918641.68,20.0,6.0,Unknown,1.0,0.0,5,40.0,1,60.0
294959.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7485000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,25.0,9.0,Unknown,1.0,0.0,12,35.0,1,36.0
781689.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,9.0,Unknown,1.0,0.0,12,43.0,1,60.0
580806.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,10.0,9.0,Unknown,1.0,0.0,7,28.0,1,60.0
481705.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,9.0,Unknown,1.0,0.0,12,33.0,1,60.0
146179.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2849.92,10.0,9.0,Unknown,1.0,0.0,5,43.0,1,60.0
2086525.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",26484.37,10.0,6.0,Unknown,1.0,0.0,12,25.0,1,60.0
2761889.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",602544.5,20.0,6.0,Unknown,1.0,0.0,12,47.0,1,36.0
489606.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,4990000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,50.0,9.0,Unknown,1.0,0.0,12,36.0,1,36.0
484273.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",3036.69,20.0,8.0,Unknown,1.0,0.0,8,31.0,1,60.0
2764990.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,6.0,Unknown,1.0,0.0,14,56.0,1,60.0
254939.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,8.0,Unknown,1.0,0.0,7,37.0,1,60.0
612407.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,6.0,Unknown,1.0,0.0,12,59.0,1,36.0
248454.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",602544.5,20.0,6.0,Unknown,1.0,0.0,7,41.0,1,36.0
2765161.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,15510000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",385498.84,45.0,7.0,Unknown,1.0,0.0,5,38.0,1,84.0
1901500.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",883215.33,10.0,6.0,Unknown,1.0,0.0,12,50.0,1,60.0
1533583.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,9640000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,60.0,8.0,Married,1.0,0.0,14,35.0,1,60.0
248117.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1033471.86,10.0,6.0,Unknown,1.0,0.0,12,32.0,1,60.0
338221.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16920000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,40.0,8.0,Unknown,1.0,0.0,12,37.0,1,36.0
12328.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19175000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",16359.63,35.0,6.0,Unknown,1.0,0.0,12,30.0,1,60.0
1674553.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,8.0,Unknown,1.0,0.0,4,41.0,1,60.0
2770228.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,6.0,Unknown,1.0,0.0,14,30.0,1,36.0
542725.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,8850000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,70.0,8.0,Unknown,1.0,0.0,12,37.0,1,24.0
541436.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,8850000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,70.0,7.0,Unknown,1.0,0.0,14,32.0,1,48.0
1614077.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",28193.04,20.0,6.0,Unknown,1.0,0.0,12,38.0,1,60.0
248772.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,8.0,Unknown,1.0,0.0,12,34.0,1,60.0
1491733.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,8.0,Unknown,1.0,0.0,14,36.0,1,60.0
614065.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,6.0,Unknown,1.0,0.0,12,32.0,1,60.0
2559231.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",106.66,30.0,7.0,Unknown,1.0,0.0,9,53.0,1,60.0
235146.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19175000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,35.0,8.0,Unknown,1.0,0.0,12,35.0,1,60.0
779485.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22125000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",17173.56,25.0,6.0,Unknown,1.0,0.0,12,35.0,1,72.0
2770638.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,6.0,Unknown,1.0,0.0,12,52.0,1,60.0
2770774.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14750000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1113167.78,50.0,6.0,Unknown,1.0,0.0,5,33.0,1,36.0
2746217.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,11800000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,60.0,8.0,Unknown,1.0,0.0,12,18.0,1,60.0
2772628.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14750000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,50.0,5.0,Unknown,1.0,0.0,13,37.0,1,12.0
248617.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",781219.86,20.0,6.0,Unknown,1.0,0.0,12,57.0,1,60.0
2314735.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,8.0,Unknown,1.0,0.0,7,43.0,1,60.0
1944547.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6986000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,7.0,Unknown,1.0,0.0,7,31.0,1,36.0
2529798.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,8460000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",503704.33,70.0,6.0,Unknown,1.0,0.0,12,42.0,1,36.0
200748.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7485000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",564885.49,25.0,5.0,Unknown,1.0,1.0,12,32.0,1,36.0
2777967.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1024930.77,10.0,5.0,Unknown,1.0,0.0,14,35.0,1,60.0
249982.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14750000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,50.0,6.0,Unknown,1.0,0.0,12,37.0,1,36.0
608382.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,5.0,Unknown,1.0,0.0,7,42.0,1,60.0
1949984.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",597564.8,20.0,5.0,Unknown,1.0,0.0,7,29.0,1,36.0
41470.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",778592.02,20.0,5.0,Unknown,1.0,0.0,12,38.0,1,60.0
223896.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,8.0,Single,1.0,1.0,13,31.0,1,36.0
2739300.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",257379.88,20.0,3.0,Unknown,1.0,0.0,12,37.0,1,60.0
250119.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,12690000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,55.0,3.0,Unknown,1.0,0.0,12,35.0,1,84.0
254671.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",18125.43,20.0,3.0,Unknown,1.0,1.0,12,32.0,1,60.0
596115.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",26334.37,10.0,3.0,Unknown,1.0,0.0,12,36.0,1,60.0
2823725.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",582871.24,20.0,2.0,Unknown,1.0,0.0,10,56.0,1,36.0
826171.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,4990000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",364294.53,50.0,2.0,Unknown,1.0,0.0,12,27.0,1,36.0
250033.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7485000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",18467.31,25.0,3.0,Unknown,1.0,0.0,8,80.0,1,36.0
1125188.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1045815.51,10.0,2.0,Unknown,1.0,0.0,12,50.0,1,60.0
2205007.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,10.0,5.0,Unknown,1.0,0.0,12,27.0,1,60.0
2824140.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16720000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,4.0,Unknown,1.0,0.0,1,36.0,1,60.0
552040.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23970000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,15.0,5.0,Unknown,1.0,0.0,12,32.0,1,60.0
2824118.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22125000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1615233.78,25.0,2.0,Unknown,1.0,0.0,1,33.0,1,36.0
2830386.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16720000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",658607.74,20.0,2.0,Unknown,1.0,0.0,7,51.0,1,60.0
2827716.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,5.0,Unknown,1.0,0.0,12,49.0,1,60.0
2778512.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16870000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,2.0,Unknown,1.0,0.0,13,35.0,1,60.0
2824567.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20485000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,15.0,2.0,Unknown,1.0,0.0,12,29.0,1,60.0
61828.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",287159.38,10.0,4.0,Unknown,1.0,0.0,12,34.0,1,60.0
1070713.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,3.0,Unknown,1.0,0.0,12,42.0,1,60.0
2820673.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",999728.7,10.0,2.0,Unknown,1.0,0.0,12,38.0,1,60.0
254535.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22125000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",10678.54,25.0,3.0,Unknown,1.0,1.0,12,53.0,1,60.0
1061606.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",16008.73,20.0,4.0,Unknown,1.0,0.0,8,29.0,1,60.0
709352.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",929613.79,20.0,2.0,Unknown,1.0,0.0,12,36.0,1,60.0
1278270.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",43740.9,30.0,2.0,Unknown,1.0,0.0,8,40.0,1,60.0
249833.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,10.0,5.0,Unknown,1.0,0.0,7,18.0,1,60.0
1440194.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",582871.24,20.0,2.0,Single,1.0,0.0,12,46.0,1,36.0
2394167.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19175000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,35.0,2.0,Unknown,1.0,0.0,1,47.0,1,60.0
255449.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1938280.54,10.0,2.0,Unknown,1.0,1.0,12,27.0,1,36.0
254502.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",19191.59,20.0,3.0,Unknown,1.0,0.0,12,52.0,1,60.0
913340.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1045815.51,10.0,2.0,Unknown,1.0,0.0,6,26.0,1,60.0
2351656.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",7454.45,10.0,5.0,Unknown,1.0,0.0,7,33.0,1,60.0
666811.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16720000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,20.0,5.0,Single,1.0,0.0,12,29.0,1,60.0
255225.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16870000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,5.0,Unknown,1.0,0.0,12,33.0,1,48.0
2840018.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",929613.79,20.0,2.0,Unknown,1.0,0.0,7,50.0,1,60.0
60290.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,30.0,4.0,Unknown,1.0,0.0,13,38.0,1,48.0
147414.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",67631.53,10.0,1.0,Unknown,1.0,0.0,5,37.0,1,60.0
252054.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16870000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",21750.36,30.0,1.0,Unknown,1.0,1.0,14,36.0,1,84.0
2842233.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16870000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",876294.48,30.0,2.0,Unknown,1.0,0.0,12,39.0,1,48.0
2255784.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18075000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",0.0,25.0,4.0,Unknown,1.0,0.0,12,34.0,1,72.0
2842709.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",888647.76,20.0,2.0,Unknown,1.0,0.0,10,26.0,1,60.0
2111967.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21150000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",16607.82,25.0,2.0,Single,1.0,0.0,9,31.0,1,60.0
1372138.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0177-Ygn(73)_KMD3,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",189913.15,30.0,2.0,Unknown,1.0,0.0,12,46.0,1,36.0
